,entity,tag,Sentence #,POS
4483,obtain,0,0,VB
4484,the,0,0,DT
4485,actual,0,0,JJ
4486,current,0,0,JJ
4487,value,0,0,NN
4488,of,0,0,IN
4489,these,0,0,DT
4490,attributes,0,0,NNS
4491,from,0,0,IN
4492,the,0,0,DT
4493,client,0,0,NN
4494,holding,0,0,VBG
4495,the,0,0,DT
4496,delegation,0,0,NN
4497,by,0,0,IN
4498,using,0,0,VBG
4499,the,0,0,DT
4500,CB_GETATTR,0,0,NN
4501,callback,0,0,NN
4502,NULL.,0,0,NNP
4503,Second,0,0,JJ
4504,the,0,0,DT
4505,server,0,0,NN
4506,particularly,0,0,RB
4507,when,0,0,WRB
4508,the,0,0,DT
4509,delegated,0,0,VBN
4510,client,0,0,NN
4511,is,0,0,VBZ
4512,unresponsive,0,0,JJ
4513,can,0,0,MD
4514,recall,0,0,NN
4515,the,0,0,DT
4516,delegation,0,0,NN
4517,in,0,0,IN
4518,question,0,0,NN
4519,NULL.,0,0,NNP
4520,The,0,0,DT
4521,GETATTR,0,0,NN
4522,MUST,0,0,NN
4523,NOT,0,0,NN
4524,proceed,0,0,NN
4525,until,0,0,IN
4526,one,0,0,CD
4527,of,0,0,IN
4528,the,0,0,DT
4529,following,0,0,VBG
4530,o,0,0,NN
4531,The,0,0,DT
4532,requested,0,0,VBN
4533,attribute,0,0,NN
4534,values,0,0,NNS
4535,are,0,0,VBP
4536,returned,0,0,VBN
4537,in,0,0,IN
4538,the,0,0,DT
4539,response,0,0,NN
4540,to,0,0,TO
4541,CB_GETATTR,0,0,NN
4542,o,0,0,NN
4543,The,0,0,DT
4544,OPEN_DELEGATE_WRITE,0,0,NN
4545,delegation,0,0,NN
4546,is,0,0,VBZ
4547,returned,0,0,VBN
4548,o,0,0,NN
4549,The,0,0,DT
4550,OPEN_DELEGATE_WRITE,0,0,NN
4551,delegation,0,0,NN
4552,is,0,0,VBZ
4553,revoked,0,0,VBN
4554,Unless,0,0,IN
4555,one,0,0,CD
4556,of,0,0,IN
4557,the,0,0,DT
4558,above,0,0,IN
4559,happens,0,0,NNS
4560,very,0,0,RB
4561,quickly,0,0,RB
4562,one,0,0,CD
4563,or,0,0,CC
4564,more,0,0,RBR
4565,NFS4ERR_DELAY,0,0,NN
4566,errors,0,0,NNS
4567,will,0,0,MD
4568,be,0,0,VB
4569,returned,0,0,VBN
4570,while,0,0,IN
4571,a,0,0,DT
4572,delegation,0,0,NN
4573,is,0,0,VBZ
4574,outstanding,0,0,JJ
4575,16.8.4.,0,0,CD
4576,This,0,0,DT
4577,operation,0,0,NN
4578,returns,0,0,NNS
4579,the,0,0,DT
4580,current,Variable,0,JJ
4581,filehandle,Variable,0,NN
4582,value,Variable,0,NN
4583,NULL,Variable,0,NN
4584,On,0,0,IN
4585,success,Value,0,NN
4586,the,0,0,DT
4587,current,Variable,0,JJ
4588,filehandle,Variable,0,NN
4589,retains,0,0,NNS
4590,its,Variable,0,PRP$
4591,value,Variable,0,NN
4592,NULL,Variable,0,NN
4593,16.8.5.,0,0,CD
4594,Operations,0,0,NNS
4595,that,0,0,IN
4596,change,0,0,NN
4597,the,0,0,DT
4598,current,Variable,0,JJ
4599,filehandle,Variable,0,NN
4600,like,0,0,IN
4601,LOOKUP,0,0,NN
4602,or,0,0,CC
4603,CREATE,0,0,NN
4604,do,0,0,VB
4605,not,0,0,RB
4606,automatically,0,0,RB
4607,return,0,0,NN
4608,the,0,0,DT
4609,new,Variable,0,JJ
4610,filehandle,Variable,0,NN
4611,as,0,0,IN
4612,a,0,0,DT
4613,result,0,0,NN
4614,NULL.,0,0,NNP
4615,For,0,0,IN
4616,instance,0,0,NN
4617,if,0,0,IN
4618,a,0,0,DT
4619,client,0,0,NN
4620,needs,0,0,NNS
4621,to,0,0,TO
4622,look,0,0,NN
4623,up,0,0,RB
4624,a,0,0,DT
4625,directory,0,0,NN
4626,entry,0,0,NN
4627,and,0,0,CC
4628,obtain,0,0,VB
4629,its,0,0,PRP$
4630,filehandle,Variable,0,NN
4631,then,0,0,RB
4632,the,0,0,DT
4633,following,0,0,VBG
4634,request,0,0,NN
4635,is,0,0,VBZ
4636,needed,0,0,VBN
4637,PUTFH,0,0,NN
4638,directory,Variable,0,NN
4639,filehandle,Variable,0,NN
4640,LOOKUP,0,0,NN
4641,entry,0,0,NN
4642,16.5.4.,0,0,CD
4643,DELEGPURGE,0,0,NN
4644,purges,0,0,NNS
4645,all,0,0,DT
4646,of,0,0,IN
4647,the,0,0,DT
4648,delegations,0,0,NNS
4649,awaiting,0,0,VBG
4650,recovery,0,0,NN
4651,for,0,0,IN
4652,a,0,0,DT
4653,given,0,0,VBN
4654,client,0,0,NN
4655,NULL.,0,0,NNP
4656,This,0,0,DT
4657,is,0,0,VBZ
4658,useful,0,0,JJ
4659,for,0,0,IN
4660,clients,0,0,NNS
4661,that,0,0,IN
4662,do,0,0,VB
4663,not,0,0,RB
4664,commit,0,0,NN
4665,delegation,0,0,NN
4666,information,0,0,NN
4667,to,0,0,TO
4668,stable,0,0,JJ
4669,storage,0,0,NN
4670,to,0,0,TO
4671,indicate,0,0,NN
4672,that,0,0,IN
4673,conflicting,0,0,VBG
4674,requests,0,0,NNS
4675,need,0,0,NN
4676,not,0,0,RB
4677,be,0,0,VB
4678,delayed,0,0,NNS
4679,by,0,0,IN
4680,the,0,0,DT
4681,server,0,0,NN
4682,awaiting,0,0,VBG
4683,recovery,0,0,NN
4684,of,0,0,IN
4685,delegation,0,0,NN
4686,information,0,0,NN
4687,This,0,0,DT
4688,operation,0,0,NN
4689,is,0,0,VBZ
4690,provided,0,0,VBN
4691,to,0,0,TO
4692,support,0,0,NN
4693,clients,0,0,NNS
4694,that,0,0,IN
4695,record,0,0,NN
4696,delegation,0,0,NN
4697,information,0,0,NN
4698,in,0,0,IN
4699,stable,0,0,JJ
4700,storage,0,0,NN
4701,on,0,0,IN
4702,the,0,0,DT
4703,client,0,0,NN
4704,NULL.,0,0,NNP
4705,In,0,0,IN
4706,this,0,0,DT
4707,case,0,0,NN
4708,DELEGPURGE,0,0,NN
4709,should,0,0,MD
4710,be,0,0,VB
4711,issued,0,0,VBN
4712,immediately,0,0,RB
4713,after,0,0,IN
4714,doing,0,0,VBG
4715,delegation,0,0,NN
4716,recovery,0,0,NN
4717,using,0,0,VBG
4718,CLAIM_DELEGATE_PREV,0,0,NN
4719,on,0,0,IN
4720,all,0,0,DT
4721,delegations,0,0,NNS
4722,known,0,0,VBN
4723,to,0,0,TO
4724,the,0,0,DT
4725,client,0,0,NN
4726,NULL.,0,0,NNP
4727,Doing,0,0,VBG
4728,so,0,0,RB
4729,will,0,0,MD
4730,notify,0,0,NN
4731,the,0,0,DT
4732,server,0,0,NN
4733,that,0,0,IN
4734,no,0,0,DT
4735,additional,0,0,JJ
4736,delegations,0,0,NNS
4737,for,0,0,IN
4738,the,0,0,DT
4739,client,0,0,NN
4740,will,0,0,MD
4741,be,0,0,VB
4742,recovered,0,0,VBN
4743,allowing,0,0,VBG
4744,it,0,0,PRP
4745,to,0,0,TO
4746,free,0,0,JJ
4747,resources,0,0,NNS
4748,and,0,0,CC
4749,avoid,0,0,NN
4750,delaying,0,0,VBG
4751,other,0,0,JJ
4752,clients,0,0,NNS
4753,who,0,0,WP
4754,make,0,0,VB
4755,requests,0,0,NNS
4756,that,0,0,IN
4757,conflict,0,0,NN
4758,with,0,0,IN
4759,the,0,0,DT
4760,unrecovered,0,0,JJ
4761,delegations,0,0,NNS
4762,NULL.,0,0,NNP
4763,All,0,0,DT
4764,clients,0,0,NNS
4765,SHOULD,0,0,MD
4766,use,0,0,NN
4767,DELEGPURGE,0,0,NN
4768,as,0,0,IN
4769,part,0,0,NN
4770,of,0,0,IN
4771,recovery,0,0,NN
4772,once,0,0,RB
4773,it,0,0,PRP
4774,is,0,0,VBZ
4775,known,0,0,VBN
4776,that,0,0,IN
4777,no,0,0,DT
4778,further,0,0,RB
4779,CLAIM_DELEGATE_PREV,0,0,NN
4780,recovery,0,0,NN
4781,will,0,0,MD
4782,be,0,0,VB
4783,done,0,0,VBN
4784,NULL.,0,0,NNP
4785,This,0,0,DT
4786,includes,0,0,VBZ
4787,clients,0,0,NNS
4788,that,0,0,IN
4789,do,0,0,VB
4790,not,0,0,RB
4791,record,0,0,NN
4792,delegation,0,0,NN
4793,information,0,0,NN
4794,in,0,0,IN
4795,stable,0,0,JJ
4796,storage,0,0,NN
4797,who,0,0,WP
4798,would,0,0,MD
4799,then,0,0,RB
4800,do,0,0,VB
4801,a,0,0,DT
4802,DELEGPURGE,0,0,NN
4803,immediately,0,0,RB
4804,after,0,0,IN
4805,SETCLIENTID_CONFIRM,0,0,NN
4806,The,0,0,DT
4807,set,0,0,NN
4808,of,0,0,IN
4809,delegations,0,0,NNS
4810,known,0,0,VBN
4811,to,0,0,TO
4812,the,0,0,DT
4813,server,0,0,NN
4814,and,0,0,CC
4815,the,0,0,DT
4816,client,0,0,NN
4817,may,0,0,MD
4818,be,0,0,VB
4819,different,0,0,JJ
4820,NULL.,0,0,NNP
4821,The,0,0,DT
4822,reasons,0,0,NNS
4823,for,0,0,IN
4824,this,0,0,DT
4825,o,0,0,NN
4826,A,0,0,DT
4827,client,0,0,NN
4828,may,0,0,MD
4829,fail,0,0,NN
4830,after,0,0,IN
4831,making,0,0,VBG
4832,a,0,0,DT
4833,request,0,0,NN
4834,that,0,0,IN
4835,resulted,0,0,VBD
4836,in,0,0,IN
4837,delegation,0,0,NN
4838,but,0,0,CC
4839,before,0,0,IN
4840,it,0,0,PRP
4841,received,0,0,VBN
4842,the,0,0,DT
4843,results,0,0,NNS
4844,and,0,0,CC
4845,committed,0,0,VBN
4846,them,0,0,PRP
4847,to,0,0,TO
4848,the,0,0,DT
4849,client's,0,0,NN
4850,stable,0,0,JJ
4851,storage,0,0,NN
4852,o,0,0,NN
4853,A,0,0,DT
4854,client,0,0,NN
4855,may,0,0,MD
4856,fail,0,0,NN
4857,after,0,0,IN
4858,deleting,0,0,VBG
4859,its,0,0,PRP$
4860,indication,0,0,NN
4861,that,0,0,IN
4862,a,0,0,DT
4863,delegation,0,0,NN
4864,exists,0,0,NNS
4865,but,0,0,CC
4866,before,0,0,IN
4867,the,0,0,DT
4868,delegation,0,0,NN
4869,return,0,0,NN
4870,is,0,0,VBZ
4871,fully,0,0,RB
4872,processed,0,0,VBN
4873,by,0,0,IN
4874,the,0,0,DT
4875,server,0,0,NN
4876,o,0,0,NN
4877,In,0,0,IN
4878,the,0,0,DT
4879,case,0,0,NN
4880,in,0,0,IN
4881,which,0,0,WDT
4882,the,0,0,DT
4883,server,0,0,NN
4884,and,0,0,CC
4885,the,0,0,DT
4886,client,0,0,NN
4887,restart,0,0,NN
4888,the,0,0,DT
4889,server,0,0,NN
4890,may,0,0,MD
4891,have,0,0,VB
4892,limited,0,0,JJ
4893,persistent,0,0,NN
4894,recording,0,0,VBG
4895,of,0,0,IN
4896,delegations,0,0,NNS
4897,to,0,0,TO
4898,a,0,0,DT
4899,subset,0,0,NN
4900,of,0,0,IN
4901,those,0,0,DT
4902,in,0,0,IN
4903,existence,0,0,NN
4904,o,0,0,NN
4905,A,0,0,DT
4906,client,0,0,NN
4907,may,0,0,MD
4908,have,0,0,VB
4909,only,0,0,RB
4910,persistently,0,0,RB
4911,recorded,0,0,VBN
4912,information,0,0,NN
4913,about,0,0,IN
4914,a,0,0,DT
4915,subset,0,0,NN
4916,of,0,0,IN
4917,delegations,0,0,NNS
4918,The,0,0,DT
4919,server,0,0,NN
4920,MAY,0,0,NNP
4921,support,0,0,NN
4922,DELEGPURGE,0,0,NN
4923,but,0,0,CC
4924,its,0,0,PRP$
4925,support,0,0,NN
4926,or,0,0,CC
4927,non-support,0,0,NN
4928,should,0,0,MD
4929,match,0,0,NN
4930,that,0,0,IN
4931,of,0,0,IN
4932,o,0,0,NN
4933,A,0,0,DT
4934,server,0,0,NN
4935,may,0,0,MD
4936,support,0,0,NN
4937,both,0,0,DT
4938,DELEGPURGE,0,0,NN
4939,and,0,0,CC
4940,CLAIM_DELEGATE_PREV,0,0,NN
4941,NULL.,0,0,NNP
4942,o,0,0,NN
4943,A,0,0,DT
4944,server,0,0,NN
4945,may,0,0,MD
4946,support,0,0,NN
4947,neither,0,0,DT
4948,DELEGPURGE,0,0,NN
4949,nor,0,0,CC
4950,CLAIM_DELEGATE_PREV,0,0,NN
4951,This,0,0,DT
4952,fact,0,0,NN
4953,allows,0,0,NNS
4954,a,0,0,DT
4955,client,0,0,NN
4956,starting,0,0,VBG
4957,up,0,0,RB
4958,to,0,0,TO
4959,determine,0,0,NN
4960,if,0,0,IN
4961,the,0,0,DT
4962,server,0,0,NN
4963,is,0,0,VBZ
4964,prepared,0,0,JJ
4965,to,0,0,TO
4966,support,0,0,NN
4967,persistent,0,0,NN
4968,storage,0,0,NN
4969,of,0,0,IN
4970,delegation,0,0,NN
4971,information,0,0,NN
4972,and,0,0,CC
4973,thus,0,0,RB
4974,whether,0,0,IN
4975,it,0,0,PRP
4976,may,0,0,MD
4977,use,0,0,NN
4978,write-back,0,0,NN
4979,caching,0,0,VBG
4980,to,0,0,TO
4981,local,0,0,JJ
4982,persistent,0,0,NN
4983,storage,0,0,NN
4984,relying,0,0,VBG
4985,on,0,0,IN
4986,CLAIM_DELEGATE_PREV,0,0,NN
4987,recovery,0,0,NN
4988,to,0,0,TO
4989,allow,0,0,VB
4990,such,0,0,JJ
4991,changed,0,0,VBN
4992,data,0,0,NNS
4993,to,0,0,TO
4994,be,0,0,VB
4995,flushed,0,0,VBN
4996,safely,0,0,RB
4997,to,0,0,TO
4998,the,0,0,DT
4999,server,0,0,NN
5000,in,0,0,IN
5001,the,0,0,DT
5002,event,0,0,NN
5003,of,0,0,IN
5004,client,0,0,NN
5005,restart,0,0,NN
5006,16.21.4.,0,0,CD
5007,PUTPUBFH,0,0,NN
5008,replaces,0,0,NNS
5009,the,0,0,DT
5010,current,Variable,0,JJ
5011,filehandle,Variable,0,NN
5012,with,0,0,IN
5013,the,0,0,DT
5014,filehandle,Variable,0,NN
5015,that,Variable,0,IN
5016,represents,Variable,0,VBZ
5017,the,Variable,0,DT
5018,public,Variable,0,NN
5019,filehandle,Variable,0,NN
5020,of,Variable,0,IN
5021,the,Variable,0,DT
5022,server's,Variable,0,NN
5023,namespace,Variable,0,NN
5024,NULL.,0,0,NNP
5025,This,0,0,DT
5026,filehandle,0,0,NN
5027,may,0,0,MD
5028,be,0,0,VB
5029,different,0,0,JJ
5030,from,0,0,IN
5031,the,0,0,DT
5032,root,0,0,NN
5033,filehandle,0,0,NN
5034,which,0,0,WDT
5035,may,0,0,MD
5036,be,0,0,VB
5037,associated,0,0,VBN
5038,with,0,0,IN
5039,some,0,0,DT
5040,other,0,0,JJ
5041,directory,0,0,NN
5042,on,0,0,IN
5043,the,0,0,DT
5044,server,0,0,NN
5045,The,0,0,DT
5046,public,0,0,NN
5047,filehandle,0,0,NN
5048,concept,0,0,NN
5049,was,0,0,VBD
5050,introduced,0,0,VBN
5051,in,0,0,IN
5052,[RFC2054],0,0,JJ
5053,[RFC2055],0,0,JJ
5054,and,0,0,CC
5055,[RFC2224],0,0,JJ
5056,NULL.,0,0,NNP
5057,The,0,0,DT
5058,intent,0,0,NN
5059,for,0,0,IN
5060,NFSv4,0,0,NN
5061,is,0,0,VBZ
5062,that,0,0,IN
5063,the,0,0,DT
5064,public,0,0,NN
5065,filehandle,0,0,NN
5066,represented,0,0,VBN
5067,by,0,0,IN
5068,the,0,0,DT
5069,PUTPUBFH,0,0,NN
5070,operation,0,0,NN
5071,be,0,0,VB
5072,used,0,0,VBN
5073,as,0,0,IN
5074,a,0,0,DT
5075,method,0,0,NN
5076,of,0,0,IN
5077,providing,0,0,VBG
5078,compatibility,0,0,NN
5079,with,0,0,IN
5080,the,0,0,DT
5081,WebNFS,0,0,NN
5082,server,0,0,NN
5083,of,0,0,IN
5084,NFSv2,0,0,NN
5085,and,0,0,CC
5086,NFSv3,0,0,NN
5087,The,0,0,DT
5088,public,0,0,NN
5089,filehandle,0,0,NN
5090,and,0,0,CC
5091,the,0,0,DT
5092,root,0,0,NN
5093,filehandle,0,0,NN
5094,represented,0,0,VBN
5095,by,0,0,IN
5096,the,0,0,DT
5097,PUTROOTFH,0,0,NN
5098,operation,0,0,NN
5099,should,0,0,MD
5100,be,0,0,VB
5101,equivalent,0,0,NN
5102,NULL.,0,0,NNP
5103,If,0,0,IN
5104,the,0,0,DT
5105,public,Variable,0,NN
5106,and,0,0,CC
5107,root,Variable,0,NN
5108,filehandles,Variable,0,NNS
5109,are,0,0,VBP
5110,not,0,0,RB
5111,equivalent,0,0,NN
5112,then,0,0,RB
5113,the,0,0,DT
5114,public,Variable,0,NN
5115,filehandle,Variable,0,NN
5116,MUST,0,0,NN
5117,be,0,0,VB
5118,a,0,0,DT
5119,descendant,0,0,NN
5120,of,0,0,IN
5121,the,0,0,DT
5122,root,Variable,0,NN
5123,filehandle,Variable,0,NN
5124,16.21.5.,0,0,CD
5125,PUTPUBFH,0,0,NN
5126,is,0,0,VBZ
5127,used,0,0,VBN
5128,as,0,0,IN
5129,the,0,0,DT
5130,first,0,0,RB
5131,operator,0,0,NN
5132,in,0,0,IN
5133,an,0,0,DT
5134,NFS,0,0,NN
5135,request,0,0,NN
5136,to,0,0,TO
5137,set,0,0,NN
5138,the,0,0,DT
5139,context,0,0,NN
5140,for,0,0,IN
5141,operations,0,0,NNS
5142,that,0,0,IN
5143,follow,0,0,VB
5144,it,0,0,PRP
5145,With,0,0,IN
5146,the,0,0,DT
5147,NFSv2,0,0,NN
5148,and,0,0,CC
5149,NFSv3,0,0,NN
5150,public,0,0,NN
5151,filehandle,0,0,NN
5152,the,0,0,DT
5153,client,0,0,NN
5154,is,0,0,VBZ
5155,able,0,0,JJ
5156,to,0,0,TO
5157,specify,0,0,NN
5158,whether,0,0,IN
5159,the,0,0,DT
5160,pathname,0,0,NN
5161,provided,0,0,VBN
5162,in,0,0,IN
5163,the,0,0,DT
5164,LOOKUP,0,0,NN
5165,should,0,0,MD
5166,be,0,0,VB
5167,evaluated,0,0,VBN
5168,as,0,0,IN
5169,either,0,0,DT
5170,an,0,0,DT
5171,absolute,0,0,NN
5172,path,0,0,NN
5173,relative,0,0,NN
5174,to,0,0,TO
5175,the,0,0,DT
5176,server's,0,0,NN
5177,root,0,0,NN
5178,or,0,0,CC
5179,relative,0,0,NN
5180,to,0,0,TO
5181,the,0,0,DT
5182,public,0,0,NN
5183,filehandle,0,0,NN
5184,NULL.,0,0,NNP
5185,[RFC2224],0,0,JJ
5186,contains,0,0,NNS
5187,further,0,0,RB
5188,discussion,0,0,NN
5189,of,0,0,IN
5190,the,0,0,DT
5191,functionality,0,0,NN
5192,NULL.,0,0,NNP
5193,With,0,0,IN
5194,NFSv4,0,0,NN
5195,that,0,0,IN
5196,type,0,0,NN
5197,of,0,0,IN
5198,specification,0,0,NN
5199,is,0,0,VBZ
5200,not,0,0,RB
5201,directly,0,0,RB
5202,available,0,0,JJ
5203,in,0,0,IN
5204,the,0,0,DT
5205,LOOKUP,0,0,NN
5206,operation,0,0,NN
5207,NULL.,0,0,NNP
5208,The,0,0,DT
5209,reason,0,0,NN
5210,for,0,0,IN
5211,this,0,0,DT
5212,is,0,0,VBZ
5213,because,0,0,IN
5214,the,0,0,DT
5215,component,0,0,NN
5216,separators,0,0,NNS
5217,needed,0,0,VBN
5218,to,0,0,TO
5219,specify,0,0,NN
5220,absolute,0,0,NN
5221,versus,0,0,NN
5222,relative,0,0,NN
5223,are,0,0,VBP
5224,not,0,0,RB
5225,allowed,0,0,VBN
5226,in,0,0,IN
5227,NFSv4,0,0,NN
5228,NULL.,0,0,NNP
5229,Therefore,0,0,RB
5230,the,0,0,DT
5231,client,0,0,NN
5232,is,0,0,VBZ
5233,responsible,0,0,JJ
5234,for,0,0,IN
5235,constructing,0,0,VBG
5236,its,0,0,PRP$
5237,request,0,0,NN
5238,such,0,0,JJ
5239,that,0,0,IN
5240,either,0,0,DT
5241,PUTROOTFH,0,0,NN
5242,or,0,0,CC
5243,PUTPUBFH,0,0,NN
5244,is,0,0,VBZ
5245,used,0,0,VBN
5246,to,0,0,TO
5247,signify,0,0,NN
5248,absolute,0,0,NN
5249,or,0,0,CC
5250,relative,0,0,NN
5251,evaluation,0,0,NN
5252,of,0,0,IN
5253,an,0,0,DT
5254,NFS,0,0,NN
5255,URL,0,0,NN
5256,respectively,0,0,RB
5257,Note,0,0,NN
5258,that,0,0,IN
5259,there,0,0,RB
5260,are,0,0,VBP
5261,warnings,0,0,NNS
5262,mentioned,0,0,VBN
5263,in,0,0,IN
5264,[RFC2224],0,0,JJ
5265,with,0,0,IN
5266,respect,0,0,NN
5267,to,0,0,TO
5268,the,0,0,DT
5269,use,0,0,NN
5270,of,0,0,IN
5271,absolute,0,0,NN
5272,evaluation,0,0,NN
5273,and,0,0,CC
5274,the,0,0,DT
5275,restrictions,0,0,NNS
5276,the,0,0,DT
5277,server,0,0,NN
5278,may,0,0,MD
5279,place,0,0,NN
5280,on,0,0,IN
5281,that,0,0,IN
5282,evaluation,0,0,NN
5283,with,0,0,IN
5284,respect,0,0,NN
5285,to,0,0,TO
5286,how,0,0,WRB
5287,much,0,0,JJ
5288,of,0,0,IN
5289,its,0,0,PRP$
5290,namespace,0,0,NN
5291,has,0,0,VBZ
5292,been,0,0,VBN
5293,made,0,0,VBN
5294,available,0,0,JJ
5295,NULL.,0,0,NNP
5296,These,0,0,DT
5297,same,0,0,JJ
5298,warnings,0,0,NNS
5299,apply,0,0,VB
5300,to,0,0,TO
5301,NFSv4,0,0,NN
5302,NULL.,0,0,NNP
5303,It,0,0,PRP
5304,is,0,0,VBZ
5305,likely,0,0,JJ
5306,therefore,0,0,RB
5307,that,0,0,IN
5308,because,0,0,IN
5309,of,0,0,IN
5310,server,0,0,NN
5311,implementation,0,0,NN
5312,details,0,0,NNS
5313,an,0,0,DT
5314,NFSv3,0,0,NN
5315,absolute,0,0,NN
5316,public,0,0,NN
5317,filehandle,0,0,NN
5318,lookup,0,0,NN
5319,may,0,0,MD
5320,behave,0,0,NN
5321,differently,0,0,RB
5322,than,0,0,IN
5323,an,0,0,DT
5324,NFSv4,0,0,NN
5325,absolute,0,0,NN
5326,resolution,0,0,NN
5327,There,0,0,EX
5328,is,0,0,VBZ
5329,a,0,0,DT
5330,form,0,0,NN
5331,of,0,0,IN
5332,security,0,0,NN
5333,negotiation,0,0,NN
5334,as,0,0,IN
5335,described,0,0,NN
5336,in,0,0,IN
5337,[RFC2755],0,0,JJ
5338,that,0,0,IN
5339,uses,0,0,NNS
5340,the,0,0,DT
5341,public,0,0,NN
5342,filehandle,0,0,NN
5343,as,0,0,IN
5344,a,0,0,DT
5345,method,0,0,NN
5346,of,0,0,IN
5347,employing,0,0,VBG
5348,the,0,0,DT
5349,Simple,0,0,NN
5350,and,0,0,CC
5351,Protected,0,0,VBN
5352,GSS-API,0,0,NN
5353,Negotiation,0,0,NN
5354,Mechanism,0,0,NN
5355,SNEGO,0,0,NN
5356,[RFC4178],0,0,JJ
5357,NULL.,0,0,NNP
5358,This,0,0,DT
5359,method,0,0,NN
5360,is,0,0,VBZ
5361,not,0,0,RB
5362,available,0,0,JJ
5363,with,0,0,IN
5364,NFSv4,0,0,NN
5365,as,0,0,IN
5366,filehandles,0,0,NNS
5367,are,0,0,VBP
5368,not,0,0,RB
5369,overloaded,0,0,VBN
5370,with,0,0,IN
5371,special,0,0,JJ
5372,meaning,0,0,NN
5373,and,0,0,CC
5374,therefore,0,0,RB
5375,do,0,0,VB
5376,not,0,0,RB
5377,provide,0,0,NN
5378,the,0,0,DT
5379,same,0,0,JJ
5380,framework,0,0,NN
5381,as,0,0,IN
5382,NFSv2,0,0,NN
5383,and,0,0,CC
5384,NFSv3,0,0,NN
5385,NULL.,0,0,NNP
5386,Clients,0,0,NNS
5387,should,0,0,MD
5388,therefore,0,0,RB
5389,use,0,0,NN
5390,the,0,0,DT
5391,security,0,0,NN
5392,negotiation,0,0,NN
5393,mechanisms,0,0,NNS
5394,described,0,0,NN
5395,in,0,0,IN
5396,this,0,0,DT
5397,RFC,0,0,NN
5398,16.14.4.,0,0,CD
5399,The,0,0,DT
5400,current,Variable,0,JJ
5401,filehandle,Variable,0,NN
5402,is,0,0,VBZ
5403,assumed,0,0,VBN
5404,to,0,0,TO
5405,refer,0,0,NN
5406,to,0,0,TO
5407,a,0,0,DT
5408,regular,0,0,JJ
5409,directory,0,0,NN
5410,or,0,0,CC
5411,a,0,0,DT
5412,named,0,0,VBN
5413,attribute,0,0,NN
5414,directory,0,0,NN
5415,NULL.,0,0,NNP
5416,LOOKUPP,0,0,NN
5417,assigns,0,0,NNS
5418,the,0,0,DT
5419,filehandle,Value,0,NN
5420,for,Value,0,IN
5421,its,Value,0,PRP$
5422,parent,Value,0,NN
5423,directory,Value,0,NN
5424,to,0,0,TO
5425,be,0,0,VB
5426,the,0,0,DT
5427,current,Variable,0,JJ
5428,filehandle,Variable,0,NN
5429,NULL.,0,0,NNP
5430,If,0,0,IN
5431,there,0,0,RB
5432,is,0,0,VBZ
5433,no,0,0,DT
5434,parent,Value,0,NN
5435,directory,Value,0,NN
5436,an,0,0,DT
5437,NFS4ERR_NOENT,Value,0,NN
5438,error,0,0,NN
5439,must,0,0,MD
5440,be,0,0,VB
5441,returned,0,0,VBN
5442,NULL,Variable,0,NN
5443,Therefore,0,0,RB
5444,NFS4ERR_NOENT,Value,0,NN
5445,will,0,0,MD
5446,be,0,0,VB
5447,returned,0,0,VBN
5448,by,0,0,IN
5449,the,0,0,DT
5450,server,0,0,NN
5451,when,0,0,WRB
5452,the,0,0,DT
5453,current,Variable,0,JJ
5454,filehandle,Variable,0,NN
5455,is,0,0,VBZ
5456,at,Value,0,IN
5457,the,Value,0,DT
5458,root,Value,0,NN
5459,or,Value,0,CC
5460,top,Value,0,NN
5461,of,Value,0,IN
5462,the,Value,0,DT
5463,server's,Value,0,NN
5464,file,Value,0,NN
5465,tree,Value,0,NN
5466,NULL,Variable,0,NN
5467,16.14.5.,0,0,CD
5468,As,0,0,IN
5469,for,0,0,IN
5470,LOOKUP,0,0,NN
5471,LOOKUPP,0,0,NN
5472,will,0,0,MD
5473,also,0,0,RB
5474,cross,0,0,NN
5475,mount,0,0,NN
5476,points,0,0,NNS
5477,If,0,0,IN
5478,the,0,0,DT
5479,current,Variable,0,JJ
5480,filehandle,Variable,0,NN
5481,is,0,0,VBZ
5482,not,Value,0,RB
5483,a,Value,0,DT
5484,directory,Value,0,NN
5485,or,0,0,CC
5486,named,Value,0,VBN
5487,attribute,Value,0,NN
5488,directory,Value,0,NN
5489,the,0,0,DT
5490,error,0,0,NN
5491,NFS4ERR_NOTDIR,Value,0,NN
5492,is,0,0,VBZ
5493,returned,0,0,VBN
5494,NULL,Variable,0,NN
5495,If,0,0,IN
5496,the,0,0,DT
5497,current,Variable,0,JJ
5498,filehandle,Variable,0,NN
5499,is,0,0,VBZ
5500,a,0,0,DT
5501,named,0,0,VBN
5502,attribute,0,0,NN
5503,directory,0,0,NN
5504,that,0,0,IN
5505,is,0,0,VBZ
5506,associated,0,0,VBN
5507,with,0,0,IN
5508,a,0,0,DT
5509,file,0,0,NN
5510,system,0,0,NN
5511,object,0,0,NN
5512,via,0,0,IN
5513,OPENATTR,0,0,NN
5514,i.e.,0,0,NN
5515,not,0,0,RB
5516,a,0,0,DT
5517,subdirectory,0,0,NN
5518,of,0,0,IN
5519,a,0,0,DT
5520,named,0,0,VBN
5521,attribute,0,0,NN
5522,directory,0,0,NN
5523,LOOKUPP,0,0,NN
5524,SHOULD,0,0,MD
