,entity,tag
7260,<NULL>.,0
7262,The,0
7263,only,0
7264,exception,0
7265,is,0
7266,where,0
7267,there,0
7268,is,0
7269,a,0
7270,retransmission,0
7271,of,0
7272,a,0
7273,previous,0
7274,request,0
7275,in,0
7276,which,0
7277,the,0
7278,boolean,0
7279,was,0
7280,true,0
7281,<NULL>.,0
7283,In,0
7284,this,0
7285,"case,",0
7286,the,0
7287,lock_seqid,0
7288,will,0
7289,match,0
7290,the,0
7291,original,0
7292,"request,",0
7293,and,0
7294,the,0
7295,response,0
7296,will,0
7297,reflect,0
7298,the,0
7299,final,0
7300,"case,",0
7301,below,0
7302,o,0
7304,In,0
7305,the,0
7306,case,0
7307,where,0
7308,no,0
7309,byte-range,0
7310,locking,0
7311,state,0
7312,has,0
7313,been,0
7314,established,0
7315,and,0
7316,the,0
7317,boolean,0
7318,is,0
7319,"true,",0
7320,the,0
7321,argument,0
7322,contains,0
7323,an,0
7324,open_to_lock_owner,0
7325,structure,0
7326,that,0
7327,specifies,0
7328,the,0
7329,stateid,0
7330,of,0
7331,the,0
7332,open,0
7333,file,0
7334,and,0
7335,the,0
7336,lock-owner,0
7337,to,0
7338,be,0
7339,used,0
7340,for,0
7341,the,0
7342,lock,0
7343,<NULL>.,0
7345,Note,0
7346,that,0
7347,although,0
7348,the,0
7349,open-owner,0
7350,is,0
7351,not,0
7352,given,0
7353,"explicitly,",0
7354,the,0
7355,open_seqid,0
7356,associated,0
7357,with,0
7358,it,0
7359,is,0
7360,used,0
7361,to,0
7362,check,0
7363,for,0
7364,open-owner,0
7365,sequencing,0
7366,issues,0
7367,<NULL>.,0
7369,This,0
7370,case,0
7371,provides,0
7372,a,0
7373,method,0
7374,to,0
7375,use,0
7376,the,0
7377,established,0
7378,state,0
7379,of,0
7380,the,0
7381,open_stateid,0
7382,to,0
7383,transition,0
7384,to,0
7385,the,0
7386,use,0
7387,of,0
7388,a,0
7389,lock,0
7390,stateid,0
7391,16.28.4.,0
7393,The,0
7394,RENEW,0
7395,operation,0
7396,is,0
7397,used,0
7398,by,0
7399,the,0
7400,client,0
7401,to,0
7402,renew,0
7403,leases,0
7404,that,0
7405,it,0
7406,currently,0
7407,holds,0
7408,at,0
7409,a,0
7410,server,0
7411,<NULL>.,0
7413,In,0
7414,processing,0
7415,the,0
7416,RENEW,0
7417,"request,",0
7418,the,0
7419,server,0
7420,renews,0
7421,all,0
7422,leases,0
7423,associated,0
7424,with,0
7425,the,0
7426,client,0
7427,<NULL>.,0
7429,The,0
7430,associated,0
7431,leases,0
7432,are,0
7433,determined,0
7434,by,0
7435,the,0
7436,clientid,0
7437,provided,0
7438,via,0
7439,the,0
7440,SETCLIENTID,0
7441,operation,0
7442,16.28.5.,0
7444,When,0
7445,the,0
7446,client,0
7447,holds,0
7448,"delegations,",0
7449,it,0
7450,needs,0
7451,to,0
7452,use,0
7453,RENEW,0
7454,to,0
7455,detect,0
7456,when,0
7457,the,0
7458,server,0
7459,has,0
7460,determined,0
7461,that,0
7462,the,0
7463,callback,0
7464,path,0
7465,is,0
7466,down,0
7467,<NULL>.,0
7469,When,0
7470,the,0
7471,server,0
7472,has,0
7473,made,0
7474,such,0
7475,a,0
7476,"determination,",0
7477,only,0
7478,the,0
7479,RENEW,0
7480,operation,0
7481,will,0
7482,renew,0
7483,the,0
7484,lease,0
7485,on,0
7486,delegations,0
7487,<NULL>.,0
7489,If,0
7490,the,0
7491,server,0
7492,determines,0
7493,the,0
7494,callback path,Variable
7495,is,0
7496,down,Value
7498,it,0
7499,returns,0
7500,NFS4ERR_CB_PATH_DOWN,Value
7501,<NULL>,Variable
7504,Even,0
7505,though,0
7506,it,0
7507,returns,0
7508,"NFS4ERR_CB_PATH_DOWN,",0
7509,the,0
7510,server,0
7511,MUST,0
7512,renew,0
7513,the,0
7514,lease,0
7515,on,0
7516,the,0
7517,byte-range locks,Variable
7518,and,0
7519,share,0
7520,reservations,0
7521,that,0
7522,the,0
7523,client,0
7524,has,0
7525,established,0
7526,on,0
7527,the,0
7528,server,0
7529,<NULL>.,0
7531,If,0
7532,for,0
7533,some,0
7534,reason,0
7535,the,0
7536,lock,0
7537,and,0
7538,share,0
7539,reservation,0
7540,lease,0
7541,cannot,0
7542,be,0
7543,"renewed,",0
7544,then,0
7545,the,0
7546,server,0
7547,MUST,0
7548,return,0
7549,an,0
7550,error,Variable
7551,other,0
7552,than,0
7553,NFS4ERR_CB_PATH_DOWN,Value
7555,even,0
7556,if,0
7557,the,0
7558,callback,0
7559,path,0
7560,is,0
7561,also,0
7562,down,0
7563,<NULL>,Variable
7566,In,0
7567,the,0
7568,event,0
7569,that,0
7570,the,0
7571,server,0
7572,has,0
7573,conditions,0
7574,such,0
7575,that,0
7576,it,0
7577,could,0
7578,return,0
7579,either,0
7580,NFS4ERR_CB_PATH_DOWN,Variable
7581,or,0
7582,NFS4ERR_LEASE_MOVED,Variable
7584,NFS4ERR_LEASE_MOVED,Variable
7585,MUST,0
7586,be,0
7587,handled,0
7588,first,0
7589,The,0
7590,client,0
7591,that,0
7592,issues,0
7593,RENEW,0
7594,MUST,0
7595,choose,0
7596,the,0
7597,"principal,",0
7598,RPC,0
7599,security,0
7600,"flavor,",0
7601,"and,",0
7602,if,0
7603,"applicable,",0
7604,GSS-API,0
7605,mechanism,0
7606,and,0
7607,service,0
7608,via,0
7609,one,0
7610,of,0
7611,the,0
7612,following,0
7613,o,0
7615,The,0
7616,client,0
7617,uses,0
7618,the,0
7619,same,0
7620,"principal,",0
7621,RPC,0
7622,security,0
7623,"flavor,",0
7624,and,0
7625,--,0
7626,if,0
7627,the,0
7628,flavor,0
7629,was,0
7630,RPCSEC_GSS,0
7631,--,0
7632,the,0
7633,same,0
7634,mechanism,0
7635,and,0
7636,service,0
7637,that,0
7638,were,0
7639,used,0
7640,when,0
7641,the,0
7642,client,0
7643,ID,0
7644,was,0
7645,established,0
7646,via,0
7647,SETCLIENTID_CONFIRM,0
7648,o,0
7650,The,0
7651,client,0
7652,uses,0
7653,any,0
7654,"principal,",0
7655,RPC,0
7656,security,0
7657,"flavor,",0
7658,"mechanism,",0
7659,and,0
7660,service,0
7661,combination,0
7662,that,0
7663,currently,0
7664,has,0
7665,an,0
7666,OPEN,0
7667,file,0
7668,on,0
7669,the,0
7670,server,0
7671,<NULL>.,0
7672,That,0
7673,"is,",0
7674,the,0
7675,same,0
7676,principal,0
7677,had,0
7678,a,0
7679,successful,0
7680,OPEN,0
7681,operation;,0
7682,the,0
7683,file,0
7684,is,0
7685,still,0
7686,open,0
7687,by,0
7688,that,0
7689,principal;,0
7690,and,0
7691,the,0
7692,"flavor,",0
7693,"mechanism,",0
7694,and,0
7695,service,0
7696,of,0
7697,RENEW,0
7698,match,0
7699,that,0
7700,of,0
7701,the,0
7702,previous,0
7703,OPEN,0
7704,The,0
7705,server,0
7706,MUST,0
7707,reject,0
7708,a,0
7709,RENEW,0
7710,that,0
7711,does,0
7712,not,0
7713,use,0
7714,one,0
7715,of,0
7716,the,0
7717,aforementioned algorithms,Variable
7719,with,0
7720,the,0
7721,error,0
7722,NFS4ERR_ACCESS,Value
7723,<NULL>,Variable
7724,16.25.4.,0
7726,READLINK,0
7727,reads,0
7728,the,0
7729,data,0
7730,associated,0
7731,with,0
7732,a,0
7733,symbolic,0
7734,link,0
7735,<NULL>.,0
7737,The,0
7738,data,0
7739,is,0
7740,a,0
7741,UTF-8,0
7742,string,0
7743,that,0
7744,is,0
7745,opaque,0
7746,to,0
7747,the,0
7748,server,0
7749,<NULL>.,0
7751,That,0
7752,"is,",0
7753,whether,0
7754,created,0
7755,by,0
7756,an,0
7757,NFS,0
7758,client,0
7759,or,0
7760,created,0
7761,locally,0
7762,on,0
7763,the,0
7764,"server,",0
7765,the,0
7766,data,0
7767,in,0
7768,a,0
7769,symbolic,0
7770,link,0
7771,is,0
7772,not,0
7773,interpreted,0
7774,when,0
7775,created,0
7776,but,0
7777,is,0
7778,simply,0
7779,stored,0
7780,On,0
7781,success,Value
7783,the,0
7784,current filehandle,Variable
7785,retains,0
7786,its,0
7787,value,Variable
7788,<NULL>,Variable
7789,16.25.5.,0
7791,A,0
7792,symbolic,0
7793,link,0
7794,is,0
7795,nominally,0
7796,a,0
7797,pointer,0
7798,to,0
7799,another,0
7800,file,0
7801,<NULL>.,0
7803,The,0
7804,data,0
7805,is,0
7806,not,0
7807,necessarily,0
7808,interpreted,0
7809,by,0
7810,the,0
7811,server;,0
7812,it,0
7813,is,0
7814,just,0
7815,stored,0
7816,in,0
7817,the,0
7818,file,0
7819,<NULL>.,0
7821,It,0
7822,is,0
7823,possible,0
7824,for,0
7825,a,0
7826,client,0
7827,implementation,0
7828,to,0
7829,store,0
7830,a,0
7831,pathname,0
7832,that,0
7833,is,0
7834,not,0
7835,meaningful,0
7836,to,0
7837,the,0
7838,server,0
7839,operating,0
7840,system,0
7841,in,0
7842,a,0
7843,symbolic,0
7844,link,0
7845,<NULL>.,0
7847,A,0
7848,READLINK,0
7849,operation,0
7850,returns,0
7851,the,0
7852,data,0
7853,to,0
7854,the,0
7855,client,0
7856,for,0
7857,interpretation,0
7858,<NULL>.,0
7860,If,0
7861,different,0
7862,implementations,0
7863,want,0
7864,to,0
7865,share,0
7866,access,0
7867,to,0
7868,symbolic,0
7869,"links,",0
7870,then,0
7871,they,0
7872,must,0
7873,agree,0
7874,on,0
7875,the,0
7876,interpretation,0
7877,of,0
7878,the,0
7879,data,0
7880,in,0
7881,the,0
7882,symbolic,0
7883,link,0
7884,The,0
7885,READLINK,0
7886,operation,0
7887,is,0
7888,only,0
7889,allowed,0
7890,on,0
7891,objects,0
7892,of,0
7893,type,0
7894,NF4LNK,0
7895,<NULL>.,0
7896,The,0
7897,server,0
7898,should,0
7899,return,0
7900,the,0
7901,error,0
7902,NFS4ERR_INVAL,Value
7903,if,0
7904,the,0
7905,object,Variable
7906,is,0
7907,not,0
7908,of,0
7909,type,0
7910,NF4LNK,Value
7911,<NULL>,Variable
7912,16.20.4.,0
7914,PUTFH,0
7915,replaces,0
7916,the,0
7917,current filehandle,Variable
7918,with,0
7919,the,0
7920,filehandle provided as an argument,Variable
7921,If,0
7922,the,0
7923,security,0
7924,mechanism,0
7925,used,0
7926,by,0
7927,the,0
7928,requester,0
7929,does,0
7930,not,0
7931,meet,0
7932,the,0
7933,requirements,0
7934,of,0
7935,the,0
7936,filehandle,0
7937,provided,0
7938,to,0
7939,this,0
7940,"operation,",0
7941,the,0
7942,server,0
7943,MUST,0
7944,return,0
7945,NFS4ERR_WRONGSEC,0
7946,See,0
7947,Section,0
7948,15.2.4.1,0
7949,for,0
7950,more,0
7951,details,0
7952,on,0
7953,the,0
7954,current,0
7955,filehandle,0
7956,16.20.5.,0
7958,PUTFH,0
7959,is,0
7960,commonly,0
7961,used,0
7962,as,0
7963,the,0
7964,first,0
7965,operator,0
7966,in,0
7967,an,0
7968,NFS,0
7969,request,0
7970,to,0
7971,set,0
7972,the,0
7973,context,0
7974,for,0
7975,operations,0
7976,that,0
7977,follow,0
7978,it,0
7979,16.1.4.,0
7981,ACCESS,0
7982,determines,0
7983,the,0
7984,access,0
7985,rights,0
7986,that,0
7987,a,0
7988,"user,",0
7989,as,0
7990,identified,0
7991,by,0
7992,the,0
7993,credentials,0
7994,in,0
7995,the,0
7996,RPC,0
7997,"request,",0
7998,has,0
7999,with,0
8000,respect,0
8001,to,0
8002,the,0
8003,file,0
8004,system,0
8005,object,0
8006,specified,0
8007,by,0
8008,the,0
8009,current filehandle,Variable
8010,<NULL>.,0
8012,The,0
8013,client,0
8014,encodes,0
8015,the,0
8016,set,0
8017,of,0
8018,access,0
8019,rights,0
8020,that,0
8021,are,0
8022,to,0
8023,be,0
8024,checked,0
8025,in,0
8026,the,0
8027,bitmask,0
8028,"""access""",0
8029,<NULL>.,0
8030,The,0
8031,server,0
8032,checks,0
8033,the,0
8034,permissions,0
8035,encoded,0
8036,in,0
8037,the,0
8038,bitmask,0
8039,<NULL>.,0
8041,If,0
8042,status,Variable
8043,of,0
8044,NFS4_OK,Value
8045,is,0
8046,"returned,",0
8047,two,0
8048,bitmasks,0
8049,are,0
8050,included,0
8051,in,0
8052,the,0
8053,response,0
8054,<NULL>.,0
8056,The,0
8057,"first,",0
8058,"""supported"",",0
8059,represents,0
8060,the,0
8061,access,0
8062,rights,0
8063,for,0
8064,which,0
8065,the,0
8066,server,0
8067,can,0
8068,verify,0
8069,reliably,0
8070,<NULL>.,0
8072,The,0
8073,"second,",0
8074,"""access"",",0
8075,represents,0
8076,the,0
8077,access,0
8078,rights,0
8079,available,0
8080,to,0
8081,the,0
8082,user,0
8083,for,0
8084,the,0
8085,filehandle,0
8086,provided,0
8087,On,0
8088,success,Value
8090,the,0
8091,current filehandle,Variable
8092,retains,0
8093,its value,Variable
8094,<NULL>,Variable
8095,Note,0
8096,that,0
8097,the,0
8098,supported,0
8099,field,0
8100,will,0
8101,contain,0
8102,only,0
8103,as,0
8104,many,0
8105,values,0
8106,as,0
8107,were,0
8108,originally,0
8109,sent,0
8110,in,0
8111,the,0
8112,arguments,0
8113,<NULL>.,0
8115,For,0
8116,"example,",0
8117,if,0
8118,the,0
8119,client,0
8120,sends,0
8121,an,0
8122,ACCESS,0
8123,operation,0
8124,with,0
8125,only,0
8126,the,0
8127,ACCESS4_READ,0
8128,value,0
8129,set,0
8130,and,0
8131,the,0
8132,server,0
8133,supports,0
8134,this,0
8135,"value,",0
8136,the,0
8137,server,0
8138,will,0
8139,return,0
8140,only,0
8141,ACCESS4_READ,0
8142,even,0
8143,if,0
8144,it,0
8145,could,0
8146,have,0
8147,reliably,0
8148,checked,0
8149,other,0
8150,values,0
8151,The,0
8152,results,0
8153,of,0
8154,this,0
8155,operation,0
8156,are,0
8157,necessarily,0
8158,advisory,0
8159,in,0
8160,nature,0
8161,<NULL>.,0
8163,A,0
8164,return status,Variable
8165,of,0
8166,NFS4_OK,Value
8167,and,0
8168,the,0
8169,appropriate,0
8170,bit,0
8171,set,0
8172,in,0
8173,the,0
8174,bitmask,0
8175,do,0
8176,not,0
8177,imply,0
8178,that,0
8179,such,0
8180,access,0
8181,will,0
8182,be,0
8183,allowed,0
8184,to,0
8185,the,0
8186,file,0
8187,system,0
8188,object,0
8189,in,0
8190,the,0
8191,future,0
8192,<NULL>.,0
8194,This,0
8195,is,0
8196,because,0
8197,access,0
8198,rights,0
8199,can,0
8200,be,0
8201,revoked,0
8202,by,0
8203,the,0
8204,server,0
8205,at,0
8206,any,0
8207,time,0
8208,The,0
8209,following,0
8210,access,0
8211,permissions,0
8212,may,0
8213,be,0
8214,ACCESS4_READ:,0
8216,Read,0
8217,data,0
8218,from,0
8219,file,0
8220,or,0
8221,read,0
8222,a,0
8223,directory,0
8225,ACCESS4_LOOKUP:,0
8227,Look,0
8228,up,0
8229,a,0
8230,name,0
8231,in,0
8232,a,0
8233,directory,0
8234,(no,0
8235,meaning,0
8236,for,0
8237,non-directory,0
8238,objects),0
8239,<NULL>.,0
8240,ACCESS4_MODIFY:,0
8242,Rewrite,0
8243,existing,0
8244,file,0
8245,data,0
8246,or,0
8247,modify,0
8248,existing,0
8249,directory,0
8250,entries,0
8251,<NULL>.,0
8252,ACCESS4_EXTEND:,0
8254,Write,0
8255,new,0
8256,data,0
8257,or,0
8258,add,0
8259,directory,0
8260,entries,0
8261,ACCESS4_DELETE:,0
8263,Delete,0
8264,an,0
8265,existing,0
8266,directory,0
8267,entry,0
8268,<NULL>.,0
8269,ACCESS4_EXECUTE:,0
8271,Execute,0
8272,file,0
8273,(no,0
8274,meaning,0
8275,for,0
8276,a,0
8277,directory),0
8278,<NULL>.,0
8279,On,0
8280,success,Value
8282,the,0
8283,current filehandle,Variable
8284,retains,0
8285,its value,Variable
8286,<NULL>,Variable
8288,16.1.5.,0
8289,In,0
8290,"general,",0
8291,it,0
8292,is,0
8293,not,0
8294,sufficient,0
8295,for,0
8296,the,0
8297,client,0
8298,to,0
8299,attempt,0
8300,to,0
8301,deduce,0
8302,access,0
8303,permissions,0
8304,by,0
8305,inspecting,0
8306,the,0
8307,"uid,",0
8308,"gid,",0
8309,and,0
8310,mode,0
8311,fields,0
8312,in,0
8313,the,0
8314,file,0
8315,attributes,0
8316,or,0
8317,by,0
8318,attempting,0
8319,to,0
8320,interpret,0
8321,the,0
8322,contents,0
8323,of,0
8324,the,0
8325,ACL,0
8326,attribute,0
8327,<NULL>.,0
8329,This,0
8330,is,0
8331,because,0
8332,the,0
8333,server,0
8334,may,0
8335,perform,0
8336,uid,0
8337,or,0
8338,gid,0
8339,mapping,0
8340,or,0
8341,enforce,0
8342,additional,0
8343,access,0
8344,control,0
8345,restrictions,0
8346,<NULL>.,0
8348,It,0
8349,is,0
8350,also,0
8351,possible,0
8352,that,0
8353,the,0
8354,server,0
8355,may,0
8356,not,0
8357,be,0
8358,in,0
8359,the,0
8360,same,0
8361,ID,0
8362,space,0
8363,as,0
8364,the,0
8365,client,0
8366,<NULL>.,0
8368,In,0
8369,these,0
8370,cases,0
8371,(and,0
8372,perhaps,0
8373,"others),",0
8374,the,0
8375,client,0
8376,cannot,0
8377,reliably,0
8378,perform,0
8379,an,0
8380,access,0
8381,check,0
8382,with,0
8383,only,0
8384,current,0
8385,file,0
8386,attributes,0
8387,<NULL>.,0
8388,In,0
8389,the,0
8390,NFSv2,0
8391,"protocol,",0
8392,the,0
8393,only,0
8394,reliable,0
8395,way,0
8396,to,0
8397,determine,0
8398,whether,0
8399,an,0
8400,operation,0
8401,was,0
8402,allowed,0
8403,was,0
8404,to,0
8405,try,0
8406,it,0
8407,and,0
8408,see,0
8409,if,0
8410,it,0
8411,succeeded,0
8412,or,0
8413,failed,0
8414,<NULL>.,0
8416,Using,0
8417,the,0
8418,ACCESS,0
8419,operation,0
8420,in,0
8421,the,0
8422,NFSv4,0
8423,"protocol,",0
8424,the,0
8425,client,0
8426,can,0
8427,ask,0
8428,the,0
8429,server,0
8430,to,0
8431,indicate,0
8432,whether,0
8433,or,0
8434,not,0
8435,one,0
8436,or,0
8437,more,0
8438,classes,0
8439,of,0
8440,operations,0
8441,are,0
8442,permitted,0
8443,<NULL>.,0
8445,The,0
8446,ACCESS,0
8447,operation,0
8448,is,0
8449,provided,0
8450,to,0
8451,allow,0
8452,clients,0
8453,to,0
8454,check,0
8455,before,0
8456,doing,0
8457,a,0
8458,series,0
8459,of,0
8460,operations,0
8461,that,0
8462,might,0
8463,result,0
8464,in,0
8465,an,0
8466,access,0
8467,failure,0
8468,<NULL>.,0
8470,The,0
8471,OPEN,0
8472,operation,0
8473,provides,0
8474,a,0
8475,point,0
8476,where,0
8477,the,0
8478,server,0
8479,can,0
8480,verify,0
8481,access,0
8482,to,0
8483,the,0
8484,file,0
8485,object,0
8486,and,0
8487,the,0
8488,method,0
8489,to,0
8490,return,0
8491,that,0
8492,information,0
8493,to,0
8494,the,0
8495,client,0
8496,<NULL>.,0
8498,The,0
8499,ACCESS,0
8500,operation,0
8501,is,0
8502,still,0
8503,useful,0
8504,for,0
8505,directory,0
8506,operations,0
8507,or,0
8508,for,0
8509,use,0
8510,in,0
8511,the,0
8512,case,0
8513,where,0
8514,the,0
8515,UNIX,0
8516,API,0
8517,"""access""",0
8518,is,0
8519,used,0
8520,on,0
8521,the,0
8522,client,0
8523,<NULL>.,0
8524,The,0
8525,information,0
8526,returned,0
8527,by,0
8528,the,0
8529,server,0
8530,in,0
8531,response,0
8532,to,0
8533,an,0
8534,ACCESS,0
8535,call,0
8536,is,0
8537,not,0
8538,permanent,0
8539,<NULL>.,0
8541,It,0
8542,was,0
8543,correct,0
8544,at,0
8545,the,0
8546,exact,0
8547,time,0
8548,that,0
8549,the,0
8550,server,0
8551,performed,0
8552,the,0
8553,"checks,",0
8554,but,0
8555,not,0
8556,necessarily,0
8557,afterward,0
8558,<NULL>.,0
8560,The,0
8561,server,0
8562,can,0
8563,revoke,0
8564,access,0
8565,permission,0
8566,at,0
8567,any,0
8568,time,0
8569,<NULL>.,0
8570,The,0
8571,client,0
8572,should,0
8573,use,0
8574,the,0
8575,effective,0
8576,credentials,0
8577,of,0
8578,the,0
8579,user,0
8580,to,0
8581,build,0
8582,the,0
8583,authentication,0
8584,information,0
8585,in,0
8586,the,0
8587,ACCESS,0
8588,request,0
8589,used,0
8590,to,0
8591,determine,0
8592,access,0
8593,rights,0
8594,<NULL>.,0
8596,It,0
8597,is,0
8598,the,0
8599,effective,0
8600,user,0
8601,and,0
8602,group,0
8603,credentials,0
8604,that,0
8605,are,0
8606,used,0
8607,in,0
8608,subsequent,0
8609,READ,0
8610,and,0
8611,WRITE,0
8612,operations.,0
8613,Many,0
8614,implementations,0
8615,do,0
8616,not,0
8617,directly,0
8618,support,0
8619,the,0
8620,ACCESS4_DELETE,0
8621,permission,0
8622,<NULL>.,0
8624,Operating,0
8625,systems,0
8626,like,0
8627,UNIX,0
8628,will,0
8629,ignore,0
8630,the,0
8631,ACCESS4_DELETE,0
8632,bit,0
8633,if,0
8634,set,0
8635,on,0
8636,an,0
8637,access,0
8638,request,0
8639,on,0
8640,a,0
8641,non-directory,0
8642,object,0
8643,<NULL>.,0
8645,In,0
8646,these,0
8647,"systems,",0
8648,delete,0
8649,permission,0
8650,on,0
8651,a,0
8652,file,0
8653,is,0
8654,determined,0
8655,by,0
8656,the,0
8657,access,0
8658,permissions,0
8659,on,0
8660,the,0
8661,directory,0
8662,in,0
8663,which,0
8664,the,0
8665,file,0
8666,"resides,",0
8667,instead,0
8668,of,0
8669,being,0
8670,determined,0
8671,by,0
8672,the,0
8673,permissions,0
8674,of,0
8675,the,0
8676,file,0
8677,itself.,0
8678,"Therefore,",0
8679,the,0
8680,mask,0
8681,returned,0
8682,enumerating,0
8683,which,0
8684,access,0
8685,rights,0
8686,can,0
8687,be,0
8688,supported,0
8689,will,0
8690,have,0
8691,the,0
8692,ACCESS4_DELETE,0
8693,value,0
8694,set,0
8695,to,0
8696,0,0
8697,<NULL>.,0
8699,This,0
8700,indicates,0
8701,to,0
8702,the,0
8703,client,0
8704,that,0
8705,the,0
8706,server,0
8707,was,0
8708,unable,0
8709,to,0
8710,check,0
8711,that,0
8712,particular,0
8713,access,0
8714,right,0
8715,<NULL>.,0
8717,The,0
8718,ACCESS4_DELETE,0
8719,bit,0
8720,in,0
8721,the,0
8722,access,0
8723,mask,0
8724,returned,0
8725,will,0
8726,then,0
8727,be,0
8728,ignored,0
8729,by,0
8730,the,0
8731,client,0
8732,<NULL>.,0
8733,16.34.4.,0
8735,This,0
8736,operation,0
8737,is,0
8738,used,0
8739,by,0
8740,the,0
8741,client,0
8742,to,0
8743,confirm,0
8744,the,0
8745,results,0
8746,from,0
8747,a,0
8748,previous,0
8749,call,0
8750,to,0
8751,SETCLIENTID,0
8752,<NULL>.,0
8754,The,0
8755,client,0
8756,provides,0
8757,the,0
8758,server-supplied,0
8759,(from,0
8760,a,0
8761,SETCLIENTID,0
8762,response),0
8763,client ID,Variable
8764,<NULL>,Value
8767,The,0
8768,server,0
8769,responds,0
8770,with,0
8771,a,0
8772,simple,0
8773,status,0
8774,of,0
8775,success,Value
8776,or,0
8777,failure,Value
8778,<NULL>,Variable
8779,16.34.5.,0
8781,The,0
8782,client,0
8783,must,0
8784,use,0
8785,the,0
8786,SETCLIENTID_CONFIRM,0
8787,operation,0
8788,to,0
8789,confirm,0
8790,the,0
8791,following,0
8792,two,0
8793,distinct,0
8794,o,0
8796,The,0
8797,client's,0
8798,use,0
8799,of,0
8800,a,0
8801,new,0
8802,shorthand,0
8803,client,0
8804,identifier,0
8805,(as,0
8806,returned,0
8807,from,0
8808,the,0
8809,server,0
8810,in,0
8811,the,0
8812,response,0
8813,to,0
8814,"SETCLIENTID),",0
8815,a,0
8816,new,0
8817,callback,0
8818,value,0
8819,(as,0
8820,specified,0
8821,in,0
8822,the,0
8823,arguments,0
8824,to,0
8825,"SETCLIENTID),",0
8826,and,0
8827,a,0
8828,new,0
8829,callback_ident,0
8830,value,0
8831,(as,0
8832,specified,0
8833,in,0
8834,the,0
8835,arguments,0
8836,to,0
8837,SETCLIENTID),0
8838,<NULL>.,0
8840,The,0
8841,client's,0
8842,use,0
8843,of,0
8844,SETCLIENTID_CONFIRM,0
8845,in,0
8846,this,0
8847,case,0
8848,also,0
8849,confirms,0
8850,the,0
8851,removal,0
8852,of,0
8853,any,0
8854,of,0
8855,the,0
8856,client's,0
8857,previous,0
8858,relevant,0
8859,leased,0
8860,state,0
8861,<NULL>.,0
8863,Relevant,0
8864,leased,0
8865,client,0
8866,state,0
8867,includes,0
8868,byte-range,0
8869,"locks,",0
8870,share,0
8871,"reservations,",0
8872,and,0
8873,--,0
8874,where,0
8875,the,0
8876,server,0
8877,does,0
8878,not,0
8879,support,0
8880,the,0
8881,CLAIM_DELEGATE_PREV,0
8882,claim,0
8883,type,0
8884,--,0
8885,delegations,0
8886,<NULL>.,0
8888,If,0
8889,the,0
8890,server,0
8891,supports,0
8892,"CLAIM_DELEGATE_PREV,",0
8893,then,0
8894,SETCLIENTID_CONFIRM,0
8895,MUST,0
8896,NOT,0
8897,remove,0
8898,delegations,0
8899,for,0
8900,this,0
8901,client;,0
8902,relevant,0
8903,leased,0
8904,client,0
8905,state,0
8906,would,0
8907,then,0
8908,just,0
8909,include,0
8910,byte-range,0
8911,locks,0
8912,and,0
8913,share,0
8914,reservations,0
8915,o,0
8917,The,0
8918,client's,0
8919,reuse,0
8920,of,0
8921,an,0
8922,"old,",0
8923,previously,0
8924,confirmed,0
8925,shorthand,0
8926,client,0
8927,identifier;,0
8928,a,0
8929,new,0
8930,callback,0
8931,value;,0
8932,and,0
8933,a,0
